_date,ACWI-US,VLUE-US,MTUM-US,QUAL-US,MCHI-US,EWJ-US,EWY-US
12/27/2018,63.74,72.2,98.93,76.16,52.65,50.72,58.68
12/28/2018,63.85,72.08,98.9,75.97,52.78,50.78,59.17
12/31/2018,64.16,72.57,100.23,76.76,52.62,50.69,58.86
1/02/2019,64.14,73.32,99.56,76.72,52.33,51.04,58.07
1/03/2019,63.05,71.93,96.81,74.79,51,50.75,56.82
1/04/2019,65.06,74.45,100.05,77.43,53.07,52.47,58.62
1/07/2019,65.46,75.31,101.01,77.9,53.58,52.6,58.84
1/08/2019,65.94,75.82,102.26,78.74,53.99,52.85,58.18
1/09/2019,66.55,76.32,102.86,79.18,55.2,53.14,59.66
1/10/2019,66.86,76.56,103,79.54,55.65,53.46,59.9
1/11/2019,66.62,77.06,103.07,79.31,55.28,52.84,59.85
1/14/2019,66.24,76.6,102.17,78.89,54.62,52.65,59.17
1/15/2019,66.84,76.86,103.78,79.61,55.27,53.29,60.01
1/16/2019,67.03,77.06,103.62,79.68,56.085,53.55,61.02
1/17/2019,67.52,77.66,104.41,80.4,56.45,53.44,61.13
1/18/2019,68.23,78.85,105.51,81.48,57.15,54.15,61.45
1/22/2019,67.33,77.61,104.35,80.32,55.67,53.18,60.13
1/23/2019,67.5,77.54,104.67,80.37,56.08,53.03,60.96
1/24/2019,67.62,78.11,104.36,80.44,56.82,53.34,61.69
1/25/2019,68.37,78.89,105.04,81.32,57.84,53.92,63.46
1/28/2019,67.9,78.51,103.99,80.76,57.39,53.53,62.92
1/29/2019,67.91,78.52,103.56,80.8,57.37,53.58,63.26
1/30/2019,68.87,79.16,105.73,81.82,58.57,54.18,65.16
1/31/2019,69.32,79.71,106.7,83.09,59.31,54.28,64.72
2/01/2019,69.24,79.98,106.9,83.46,58.95,54.06,64.04
2/04/2019,69.64,80.2,107.1,84.01,59.12,54.18,64.25
2/05/2019,70.05,80.28,107.27,84.56,60.2,54.4,65.24
2/06/2019,69.78,80.53,107.35,84.41,59.58,53.95,64.64
2/07/2019,69.05,79.4,106.87,83.57,58.71,53.2,63.46
2/08/2019,69.03,79.1,107.28,83.79,58.77,52.73,62.67
2/11/2019,68.94,79.22,107.28,83.88,58.95,52.78,62.75
2/12/2019,69.79,80.28,108.4,84.84,59.17,53.71,63.52
2/13/2019,69.83,80.77,108.45,85.315,59.5,53.84,63.16
2/14/2019,69.79,80.58,108.32,85.16,59.21,53.8,63.55
2/15/2019,70.51,81.58,109.46,86.03,58.8,54.49,63.41
2/19/2019,70.75,81.9,109.54,86.03,59.54,54.58,63.65
2/20/2019,70.94,82.08,109.5,86.38,59.91,54.64,64.17
2/21/2019,70.77,81.59,109.71,85.91,59.78,54.56,63.87
2/22/2019,71.2,82.01,110.49,86.75,60.93,54.68,64.48
2/25/2019,71.38,82.24,110.28,86.82,62.05,54.99,64.69
2/26/2019,71.43,82.1,110.28,86.8,61.84,55.18,64.5
2/27/2019,71.28,81.72,110.04,86.92,61.11,54.89,64.35
2/28/2019,71.03,81.22,110.32,86.71,60.71,54.36,62.97
3/01/2019,71.41,81.5,110.87,87.34,61.21,54.52,63.05
3/04/2019,71.2,80.93,110.02,87.11,61.86,54.35,62.55
3/05/2019,71.21,80.57,109.97,87.01,62.86,54.4,62.4
3/06/2019,70.86,79.59,109.36,86.69,62.39,54.08,62.13
3/07/2019,70.12,78.9,108.7,85.99,60.68,53.44,61.09
3/08/2019,69.94,78.82,108.39,85.83,59.61,53.35,60.69
3/11/2019,70.87,79.95,109.81,87.15,61.14,53.93,61.29
3/12/2019,71.14,80.15,110.26,87.51,61.66,54.06,61.64
3/13/2019,71.55,80.61,110.89,87.98,61.42,54.27,61.24
3/14/2019,71.48,80.38,110.91,87.95,61.04,53.69,60.85
3/15/2019,72.06,80.86,111.53,88.34,61.83,54.31,62.01
3/18/2019,72.46,81.25,111.56,88.45,62.67,54.46,62.19
3/19/2019,72.52,81.31,111.8,88.4,62.87,54.48,62.05
3/20/2019,72.34,79.73,110.98,87.87,62.69,54.51,62.33
3/21/2019,72.85,80.88,112.18,88.74,62.78,54.87,62.88
3/22/2019,71.34,79.06,110.91,87.12,60.85,54.28,61.22
3/25/2019,71.33,78.7,111.03,87.09,60.95,54.31,61.25
3/26/2019,71.82,79.39,111.76,87.88,60.94,54.91,61.03
3/27/2019,71.49,78.99,111.21,87.5,60.89,54.72,60.36
3/28/2019,71.7,79.16,111.45,87.91,61.26,54.75,60.68
3/29/2019,72.15,79.86,112.18,88.55,62.43,54.72,60.95
4/01/2019,73.03,81.23,112.57,89.47,63.35,55.41,62.15
4/02/2019,73,80.88,112.36,89.55,63.12,55.03,62
4/03/2019,73.34,81.39,112.31,89.635,63.54,55.36,63.16
4/04/2019,73.45,81.86,112.06,89.85,64.19,55.33,63.28
4/05/2019,73.73,82.31,112.53,90.31,64.92,55.37,63.43
4/08/2019,73.82,82.37,112.6,90.42,64.85,55.24,63.03
4/09/2019,73.43,81.53,112.42,89.92,64.82,54.94,63.02
4/10/2019,73.74,82.03,112.75,90.31,64.96,54.95,63.49
4/11/2019,73.51,82.08,112.42,90.37,64.1,54.78,63.07
4/12/2019,74.03,82.38,112.79,91.16,65.03,55.06,63.95
4/15/2019,74,82.17,113.07,91.16,63.995,55.05,63.89
4/16/2019,74.08,82.74,112.36,91.31,64.72,55.27,64.16
4/17/2019,74.11,82.78,111.41,91.03,64.87,55.27,64.3
4/18/2019,74.13,82.93,111.65,90.94,64.89,55.35,63.29
4/22/2019,74.12,82.67,111.65,90.94,64.38,55.15,62.98
4/23/2019,74.52,83.24,112.54,91.95,64.41,55.46,63.22
4/24/2019,74.11,82.81,112.73,91.89,63.57,54.78,61.59
4/25/2019,74.09,82.07,113.27,91.58,63.26,54.9,61.26
4/26/2019,74.37,82.13,114.17,91.89,63.56,55.4,61.13
4/29/2019,74.55,82.39,113.98,91.88,63.72,55.62,62.07
4/30/2019,74.62,82.59,114.71,91.91,63.52,55.42,61.48
5/01/2019,74.11,82.14,113.83,91.11,63.41,55.23,61
5/02/2019,73.94,81.99,113.78,90.97,63.48,55.25,61.42
5/03/2019,74.72,82.83,114.59,91.67,64.58,55.96,61.44
5/06/2019,74.1,82.46,114.52,91.32,62.72,55.39,60.37
5/07/2019,72.84,81.15,112.84,89.76,60.81,54.38,59.3
5/08/2019,72.8,80.73,112.77,89.71,60.75,54.05,59.44
5/09/2019,72.43,80.29,112.6,89.42,59.74,53.7,57.56
5/10/2019,72.88,80.52,113.56,89.83,60.13,54.07,57.75
5/13/2019,71.05,78.28,111.82,87.64,57.84,52.85,55.61
5/14/2019,71.71,79.23,112.4,88.34,58.81,53.59,56.47
5/15/2019,72,79.52,112.88,89.06,59.35,53.67,56.76
5/16/2019,72.54,79.79,114.13,89.75,59.59,53.89,55.97
5/17/2019,71.99,79.18,113.81,89.26,57.68,53.69,55.27
5/20/2019,71.55,78.66,113.43,88.63,56.01,53.4,55.07
5/21/2019,72.2,79.54,114.08,89.41,56.86,53.77,55.78
5/22/2019,71.91,78.64,114.45,89.136,56.25,53.33,55.89
5/23/2019,71.1,77.67,113.67,87.97,55.2,52.93,55.36
5/24/2019,71.49,77.85,113.84,88.02,54.88,53.75,55.41
5/28/2019,70.88,76.8,112.9,87.26,55.31,53.3,55.46
5/29/2019,70.47,76.37,112.18,86.59,55.48,53.05,54.92
5/30/2019,70.78,76.2,113.04,86.81,55.45,53.29,55.59
5/31/2019,70.09,74.66,112.19,85.86,55.33,52.72,55.57
6/03/2019,70.22,75.34,111.43,85.59,55.68,53.03,56.62
6/04/2019,71.36,77.54,113.6,87.61,55.66,53.64,57.02
6/05/2019,71.61,77.46,115.51,88.41,55.18,53.67,56.45
6/06/2019,71.99,77.83,116.41,88.97,55.21,53.73,56.45
6/07/2019,72.75,78.31,117.92,90.03,55.82,54.38,56.96
6/10/2019,73.06,78.89,118.17,90.38,56.81,54.63,57.48
6/11/2019,73.27,79.02,117.73,90.45,57.61,54.81,57.96
6/12/2019,72.85,78.52,118.06,90.3,56.54,54.2,57.37
6/13/2019,73.1,79.2,118.26,90.67,56.65,54.14,57.06
6/14/2019,72.78,78.77,118.03,90.37,55.99,54,56.65
6/17/2019,71.94,78.06,117.49,89.9,55.98,53.67,56.89
6/18/2019,72.87,79.19,118.38,90.8,57.8,53.99,58.29
6/19/2019,73.11,79.33,119.23,91.13,58.37,54.47,58.7
6/20/2019,73.94,79.79,120.45,92.22,59.33,55,59.63
6/21/2019,73.74,79.66,119.75,91.96,59,54.46,59.36
6/24/2019,73.66,79.33,119.72,91.68,58.99,54.46,59.48
6/25/2019,73.07,79.14,118.34,90.9,58.05,54.22,59.21
6/26/2019,73.12,79.67,117.7,90.71,58.9,54.14,59.76
6/27/2019,73.4,80.31,118.1,91.01,59.48,54.36,60.11
6/28/2019,73.71,81.19,118.6,91.47,59.45,54.58,59.87
7/01/2019,74.29,81.67,119.84,92.23,60.64,55.36,59.64
7/02/2019,74.47,81.49,120.65,92.46,60.61,55.53,59.2
7/03/2019,74.94,81.97,121.88,93.35,60.39,55.69,58.18
7/05/2019,74.59,82.01,121.43,93.15,59.65,55.45,57.8
7/08/2019,74.2,81.59,120.83,92.6,58.91,55.13,56.69
7/09/2019,74.16,81.51,121.21,92.75,58.76,54.64,56.48
7/10/2019,74.54,81.76,121.84,93.14,58.92,54.97,57.21
7/11/2019,74.63,82.04,122.07,93.35,58.64,55.07,57.46
7/12/2019,74.85,82.92,122.48,93.68,58.91,55.09,57.61
7/15/2019,74.91,82.9,122.74,93.78,59.46,55.13,57.42
7/16/2019,74.63,82.7,122.195,93.47,59.4,54.72,57.48
7/17/2019,74.3,81.96,121.7,92.83,59.25,54.67,56.97
7/18/2019,74.65,82.44,122.45,93.22,59.33,54.53,57.7
7/19/2019,74.22,82.37,121.45,92.53,59.33,54.67,57.72
7/22/2019,74.4,82.39,122.03,92.82,59.09,54.75,58.08
7/23/2019,74.81,83.18,122.29,93.47,59.75,55.19,58.08
7/24/2019,75.05,84.19,122.66,93.95,60.14,55.26,57.78
7/25/2019,74.49,83.62,122.22,93.51,59.8,54.67,56.99
7/26/2019,74.86,83.86,123.04,94.1,59.92,54.81,57.13
7/29/2019,74.81,83.78,122.85,94.07,59.56,54.74,56.43
7/30/2019,74.45,83.53,122.6,93.7,59.11,54.39,56.33
7/31/2019,73.76,82.49,120.73,92.73,58.47,54.35,55.4
8/01/2019,73.16,81.36,120.55,91.88,56.66,54.34,54.69
8/02/2019,72.51,80.57,119.3,91.03,56,54.06,53.75
8/05/2019,70.37,78.3,115.63,88.14,53.48,52.72,51.45
8/06/2019,71.17,79.05,117.72,89.45,54.17,53.39,51.83
8/07/2019,71.42,78.95,118.07,89.52,54.65,53.76,51.91
8/08/2019,72.47,80.15,120.53,91.43,55.38,54.14,52.33
8/09/2019,71.98,79.05,120.15,90.65,54.61,53.57,52.14
8/12/2019,71.17,78.02,118.67,89.64,54.04,53.06,51.55
8/13/2019,72.21,79.11,120.43,91.12,55.15,53.66,52.44
8/14/2019,70.15,76.38,117.12,88.31,53.57,52.36,51.18
8/15/2019,70.28,76.17,117.62,88.61,54.33,52.86,51.46
8/16/2019,71.24,77.53,119.25,89.92,55.37,53.41,52.2
8/19/2019,71.84,78.58,120.39,91,56.41,53.4,52.12
8/20/2019,71.46,77.75,119.75,90.3,56.32,53.29,52.77
8/21/2019,72.05,78.54,120.85,91.05,56.71,53.47,53.43
8/22/2019,71.94,78.67,120.72,91.06,56.1,53.39,52.35
8/23/2019,70.44,76.44,117.64,88.51,54.76,52.79,51.67
8/26/2019,71.09,77.07,119.16,89.52,55.35,53.56,51.78
8/27/2019,70.9,76.26,119.26,89.48,55.5,53.39,51.9
8/28/2019,71.19,77.13,119.81,90.06,55.61,53.37,52.39
8/29/2019,71.99,78.34,121.23,91.14,56.24,53.75,52.75
8/30/2019,72.13,78.76,121.05,91.08,56.42,53.92,53.26
9/03/2019,71.74,78.35,120.41,90.41,56.23,53.95,53.07
9/04/2019,72.7,79.54,121.85,91.43,57.22,54.25,54.26
9/05/2019,73.49,81.11,123.03,92.9,58.25,54.64,55.13
9/06/2019,73.59,81.38,122.99,93.02,58.28,54.83,55.41
9/09/2019,73.68,82.83,120.95,92.83,58.58,55.19,55.79
9/10/2019,73.69,84,119.16,92.74,58.35,55.35,56.24
9/11/2019,74.26,84.82,119.68,93.24,58.94,55.84,56.8
9/12/2019,74.58,84.59,120.79,93.54,59.38,56.21,57.44
9/13/2019,74.66,84.65,120.1,93.39,59.82,56.87,58.03
9/16/2019,74.35,84.23,119.55,92.97,59.19,56.57,56.98
9/17/2019,74.47,84,120.62,93.33,59.05,56.78,57.04
9/18/2019,74.43,83.61,120.77,93.38,58.76,56.66,56.95
9/19/2019,74.51,83.48,120.9,93.24,58.53,57.08,56.87
9/20/2019,74.23,83.29,120.44,92.72,58.2,56.95,57.13
9/23/2019,74.13,83.23,120.52,92.92,57.83,56.89,57.34
9/24/2019,73.69,81.73,119.28,91.91,56.85,56.97,57.05
9/25/2019,73.89,82.44,119.54,92.46,57.18,57.2,56.5
9/26/2019,73.81,82.03,119.78,92.23,56.78,57.3,56.51
9/27/2019,73.4,81.66,118.53,91.82,55.54,56.48,55.43
9/30/2019,73.75,82.04,119.25,92.4,56.08,56.74,56.34
10/01/2019,72.9,80.65,117.97,91.23,55.78,56.49,56.04
10/02/2019,71.68,78.98,115.87,89.66,55.77,55.79,55.02
10/03/2019,72.28,79.41,117.14,90.46,56.75,56.07,55.74
10/04/2019,73.04,80.24,119.04,91.8,56.69,56.72,56.12
10/07/2019,72.75,79.955,118.4,91.34,56.28,56.36,55.78
10/08/2019,71.79,78.54,116.22,89.8372,55.37,56.03,56.04
10/09/2019,72.41,79.25,117.52,90.67,56.13,56.52,56.36
10/10/2019,72.98,80.06,117.94,91.28,56.9,56.45,57
10/11/2019,73.97,81.39,118.88,92.63,58.01,57.15,57.82
10/14/2019,73.77,81.32,118.67,92.64,57.8,56.9,57.48
10/15/2019,74.51,82.44,119.3,93.44,58.49,57.75,58.15
10/16/2019,74.53,82.14,118.62,93.22,58.59,57.63,58.15
10/17/2019,74.71,82.19,118.93,93.52,58.68,57.48,58.41
10/18/2019,74.46,82.14,118.26,93.02,57.73,57.37,57.59
10/21/2019,75,82.81,118.85,93.64,58.38,57.78,58.62
10/22/2019,74.76,83.31,117.41,93.35,58,57.85,59.08
10/23/2019,75.03,83.35,117.35,93.4,57.77,58.09,59.02
10/24/2019,75.2,83.13,118.68,93.86,57.95,58.12,59.05
10/25/2019,75.41,84.35,119.02,94.34,58.59,58.09,59.15
10/28/2019,75.86,85.18,119.58,94.81,59.32,58.26,59.54
10/29/2019,75.77,85.15,119.66,94.66,58.68,58.51,59.3
10/30/2019,75.95,84.89,120.52,94.81,58.69,58.67,59.39
10/31/2019,75.77,84.37,120.02,94.44,58.47,58.68,58.93
11/01/2019,76.54,85.75,120.48,95.4,59.37,59.26,60.09
11/04/2019,76.87,86.9,119.78,95.76,60.36,59.66,60.65
11/05/2019,76.89,87.17,119.06,95.67,60.7,59.74,61.38
11/06/2019,76.85,87.06,119.49,95.69,60.71,59.61,60.76
11/07/2019,77.17,87.53,119.63,96.01,61.44,59.96,61.51
11/08/2019,77.17,87.78,120.44,96.21,61.13,59.93,61.1
11/11/2019,76.99,87.58,120.52,96.06,60.39,59.78,60.28
11/12/2019,76.94,87.63,120.9,96.25,60,59.91,60.28
11/13/2019,76.87,87.11,121.83,96.52,59.14,59.7,59.73
11/14/2019,76.88,87.12,121.71,96.72,59.05,59.44,60.34
11/15/2019,77.39,87.98,122.22,97.46,59.17,59.79,61.54
11/18/2019,77.46,87.96,122.45,97.48,59.3,59.84,61.13
11/19/2019,77.37,87.29,123.22,97.59,59.91,59.65,60.73
11/20/2019,77.04,86.64,122.87,97.14,59.3,59.47,60.03
11/21/2019,77.01,86.7,122.07,97.01,59.34,59.53,58.95
11/22/2019,77.08,87.12,122.17,97.25,59.43,59.57,59.01
11/25/2019,77.67,87.98,123.02,98.1,60.47,59.98,59.97
11/26/2019,77.73,87.65,123.98,98.43,60.6,59.88,60.01
11/27/2019,78.02,87.98,124.43,98.94,60.82,60,59.82
11/29/2019,77.54,87.49,123.97,98.65,59.66,59.43,58.47
12/02/2019,77.04,86.94,122.52,97.85,59.49,59.31,58.1
12/03/2019,76.65,85.89,122.61,97.19,59.18,59.54,57.43
12/04/2019,77.18,86.51,123.18,97.9,59.44,60.21,57.54
12/05/2019,77.26,86.71,123.4,98.18,60.01,59.97,57.35
12/06/2019,77.87,87.57,123.7,99,60.5,60.66,58.13
12/09/2019,77.62,87.28,123.31,98.83,59.98,60.32,57.7
12/10/2019,77.57,87.2,123.11,98.7,60.33,60.29,58.23
12/11/2019,77.94,87.5,123.4,99.06,61.33,60.42,58.94
12/12/2019,78.63,88.84,123.51,99.8,62.34,60.57,61.03
12/13/2019,78.88,88.34,124.05,99.71,62.11,60.73,61.18
12/16/2019,78.51,88.57,124.21,99.93,62.43,60.29,60.31
12/17/2019,78.5,88.59,123.98,99.85,63.13,60.16,61.37
12/18/2019,78.55,88.74,123.93,99.95,63.41,59.92,61.36
12/19/2019,78.73,89.05,124.69,100.36,63.25,59.86,61.53
12/20/2019,78.87,89.8,125.6,100.93,63.535,59.82,61.92
12/23/2019,79.05,89.88,125.11,100.94,63.58,59.77,61.68
12/24/2019,79.07,89.86,125.31,100.91,63.62,59.53,61.21
12/26/2019,79.5,90.105,125.72,101.28,64.19,59.69,61.6
12/27/2019,79.55,89.92,125.91,101.3,64.27,59.58,62.49
12/30/2019,79.07,89.42,125.29,100.81,64,59.05,61.9
12/31/2019,79.25,89.73,125.56,101,64.09,59.24,62.19
1/02/2020,80.07,90.31,125.98,101.88,66.23,59.86,62.17
1/03/2020,79.38,89.34,125.96,101.22,64.99,59.2,60.91
1/06/2020,79.56,89.2,126.1,101.46,64.88,59.41,60.69
1/07/2020,79.36,89.33,125.79,101.32,65.16,59.51,61.34
1/08/2020,79.75,89.53,126.46,101.73,65.35,59.52,61.38
1/09/2020,80.2,89.69,127.56,102.56,66.06,59.94,61.96
1/10/2020,80.02,89.31,127.56,102.42,66.49,59.52,62.69
1/13/2020,80.62,89.59,128.75,103.27,67.78,59.86,64.09
1/14/2020,80.55,89.91,128.5,103.12,67.01,59.88,63.88
1/15/2020,80.5,89.56,129.59,103.43,66.74,59.66,63.17
1/16/2020,81.09,90.29,130.62,104.27,67.15,59.7,63.94
1/17/2020,81.31,90.37,131.38,104.56,67.44,59.74,64.04
1/21/2020,80.87,89.94,132.06,104.28,65,59.42,62.65
1/22/2020,80.93,90.42,132.37,104.34,65.35,59.69,63.89
1/23/2020,80.94,90.48,132.62,104.24,64.5,59.76,63.25
1/24/2020,80.27,89.87,132.03,103.16,63.4,59.53,62.9
1/27/2020,78.78,88.01,130.86,101.45,61,58.46,60.71
1/28/2020,79.52,88.9,132.01,102.36,61.61,58.98,60.66
1/29/2020,79.51,87.95,131.6,102.5,62.21,58.79,60.7
1/30/2020,79.51,88,132.53,102.64,61.26,58.71,59.35
1/31/2020,78.11,86.34,130.26,100.31,60.11,57.75,57.65
2/03/2020,78.64,86.74,131.5,101.31,60.97,58.19,58.58
2/04/2020,79.99,88.3,133.13,102.8,63.31,59.07,60.24
2/05/2020,80.75,90.19,133.045,104.05,63.3,59.6,60.8
2/06/2020,80.91,90.3,133.71,104.42,63.61,60.05,61.66
2/07/2020,80.38,89.58,133.2,103.73,62.95,59.47,60.45
2/10/2020,80.78,89.92,134.56,104.23,63.64,59.4,61.02
2/11/2020,81.19,90.63,134.67,104.42,64.53,59.7,61.92
2/12/2020,81.73,91.41,135.02,105.05,65.78,59.41,62.9
2/13/2020,81.36,91.04,135.95,104.8,64.88,58.89,61.83
2/14/2020,81.44,90.42,136.87,105,64.82,58.45,62.09
2/18/2020,81.12,89.87,136.76,104.71,64.82,57.58,61.08
2/19/2020,81.46,90.35,137.08,105.06,65.3,57.48,61.07
2/20/2020,80.99,90.19,136.51,104.74,64.56,57.11,59.21
2/21/2020,80.36,89.28,135.27,103.73,64.31,56.63,58.37
2/24/2020,77.6,86.08,131.91,100.15,62.16,54.72,55.32
2/25/2020,75.61,82.98,128.25,97.09,61.8,54.63,55.29
2/26/2020,75.68,82.11,127.5,96.875,62.55,54.9,55.96
2/27/2020,73.03,78.66,121.895,92.755,61.81,53.02,54.9
2/28/2020,72.26,78.02,120.9,91.95,62.13,52.96,54.96
3/02/2020,74.65,81.13,126.73,96.02,62.96,53.63,56.21
3/03/2020,72.87,78.51,124.27,93.14,62.61,52.94,55.53
3/04/2020,75.86,81.6,129.96,96.77,63.62,54.09,57.58
3/05/2020,73.54,78.75,126.34,93.72,63.48,53.11,56.32
3/06/2020,72.23,77.28,124.6,92.35,62.11,52.6,55.54
3/09/2020,66.79,69.98,116.1,85.85,59.67,49.92,52.48
3/10/2020,69.86,73.66,121.1,90.29,61.96,51.41,54.72
3/11/2020,66.25,69.62,115.06,85.85,59.84,49.67,52.04
3/12/2020,59.74,61.73,104.75,77.81,55.34,44.8,46.66
3/13/2020,64.02,67.86,113.14,84.86,58.26,46.27,49.73
3/16/2020,56.84,59.25,99.15,76.22,52.57,43.22,41.87
3/17/2020,60.39,62.46,106.06,79.54,55.18,45.34,44.89
3/18/2020,56.76,59.49,100.35,76.12,52.36,44.38,40.67
3/19/2020,57.12,59.2,99.68,76.14,52.74,45,39
3/20/2020,55.31,56.52,93.81,72.06,52.6,45.11,40.58
3/23/2020,54.33,55.33,90.36,69.28,52.78,44.64,38.97
3/24/2020,58.75,60.88,99.98,76.46,55.91,47.74,43.82
3/25/2020,60.36,61.05,101.84,77.67,57.01,48.64,46.18
3/26/2020,63.54,64.99,108.56,82.03,58.8,50.24,47.84
3/27/2020,61.68,62.53,106.44,79.48,55.86,50.18,45.31
3/30/2020,63.04,64.3,109.83,82.45,57.12,50.79,46.28
3/31/2020,62.57,63,106.48,81.04,57.25,49.39,46.92
4/01/2020,59.7,59.5,101.29,77.66,55.21,47.04,43.69
4/02/2020,60.9,60.32,102.91,79.49,56.87,47.64,45.88
4/03/2020,59.99,59.26,101.08,78.26,56.2,46.57,45.15
4/06/2020,63.69,63.67,108.305,83.5,58.41,49.32,48.29
4/07/2020,63.76,64.445,107.48,83.75,58.42,49.85,48.82
4/08/2020,65.3,67.06,110.52,86.55,58.47,49.73,49.08
4/09/2020,66.25,68.24,111.4,87.44,58.39,50.38,48.94
4/13/2020,65.72,67.23,111.86,86.04,58.49,50.17,48.67
4/14/2020,67.41,68.75,116.22,88.75,59.74,51.09,49.86
4/15/2020,65.73,66.34,114.73,86.7,59.04,50.58,48.34
4/16/2020,66.01,66.15,116.58,86.88,59.7,50.15,48.95
4/17/2020,67.81,68.47,118.49,89.39,60.17,50.82,50.77
4/20/2020,66.82,66.88,117.22,87.76,60.08,50.04,49.66
4/21/2020,64.77,64.6,112.83,85.16,58.66,49.57,48.21
4/22/2020,66.29,65.79,115.84,87.12,59.95,50.43,49.64
4/23/2020,66.22,66,115.53,87.03,59.51,50.5,49.76
4/24/2020,66.9,66.97,117.21,88.41,59.66,50.89,49.82
4/27/2020,67.99,68.63,118.7,89.93,60.51,51.59,51.18
4/28/2020,68,69.4,117.22,89.94,60.32,52.34,51.25
4/29/2020,69.8,72.02,120.07,92.3,61.34,53.26,52.68
4/30/2020,68.72,69.98,118.94,90.99,59.98,51.76,51.62
5/01/2020,66.91,67.21,116.03,88.81,57.69,50.85,49.84
5/04/2020,67.13,67.11,117.59,89.09,57.9,50.6,50.17
5/05/2020,67.6,67.385,119.45,89.94,58.71,51.09,50.45
5/06/2020,67.24,66.59,119.42,89.48,59.14,50.7,50.17
5/07/2020,68.13,67.38,120.28,90.49,59.63,51.46,51.07
5/08/2020,69.26,69.47,121.65,92,61.05,52.34,51.79
5/11/2020,69.33,68.835,123.34,92.15,61.23,52.84,50.84
5/12/2020,68.16,67.05,121.17,90.12,60.76,52.15,50.38
5/13/2020,67.26,64.895,119.99,88.72,61,52.4,50.47
5/14/2020,67.68,66.32,121.01,89.79,60.83,51.62,50.86
5/15/2020,67.74,66.01,122.46,90.47,60.31,51.71,49.9
5/18/2020,70.04,69.49,123.65,93.27,62.7,53,51.91
5/19/2020,69.33,68.575,123.08,92.18,62.48,52.38,51.95
5/20/2020,70.49,70.06,124.29,93.65,62.89,53.17,52.59
5/21/2020,69.87,69.53,123.14,93.09,61.35,52.6,51.99
5/22/2020,69.79,69.38,123.72,93.27,59.08,52.67,51.23
5/26/2020,71.1,71.76,122.79,94.77,60.17,54.46,53
5/27/2020,71.99,74.18,123.68,95.85,59.68,55.16,53.02
5/28/2020,72.05,72.45,123.98,95.57,59.24,55.88,52.62
5/29/2020,72.22,72.4,125.92,96.1,61,55.41,53.56
6/01/2020,73.14,72.7,126.6,96.42,62.07,56.25,54.94
6/02/2020,73.94,73.47,126.73,97.17,63.43,56.5,56.28
6/03/2020,75.15,75.23,126.57,98.62,64.33,56.89,58.63
6/04/2020,74.74,76.27,125.14,98.06,63.61,56.25,57.47
6/05/2020,76.45,78.86,126.58,100.52,64.7,57.06,59.97
6/08/2020,77.34,80.55,127.59,101.43,64.52,57.9,60.23
6/09/2020,76.66,78.82,128.08,100.42,64.44,57.6,59.36
6/10/2020,76.45,77,129.97,99.82,65.28,57.57,60.02
6/11/2020,72.15,71.36,123.93,93.9,62.81,55.15,56.72
6/12/2020,73.19,72.8,124.43,94.91,63.77,56.14,57.48
6/15/2020,73.07,73.08,125.95,95.39,63.45,55.09,55.5
6/16/2020,74.28,74.45,128.27,97.17,64.25,56.15,56.78
6/17/2020,74.24,73.51,128.64,96.74,64.79,56.4,57.42
6/18/2020,74.15,73.32,128.66,96.67,65.16,56.3,57.24
6/19/2020,73.73,72.89,129.6,96.11,65.08,56.03,56.75
6/22/2020,74.47,72.87,130.74,96.76,65.97,56.41,57.72
6/23/2020,74.82,72.88,130.96,97.29,66.92,56.56,57.71
6/24/2020,73.06,70.62,128.46,94.67,66.3,55.38,57.5
6/25/2020,73.84,71.27,130,95.53,66.06,56.01,57.4
6/26/2020,72.41,69.7,127.45,93.07,65.59,55.47,57.07
6/29/2020,73.24,71.1408,128.34,94.46,65.57,55.48,57.2
6/30/2020,73.72,72.28,131,95.92,65.45,54.92,57.13
7/01/2020,74.27,71.55,132.78,96.43,66.03,54.81,57.46
7/02/2020,74.96,72,133.8,97.02,68.24,55.17,58.39
7/06/2020,76.4,73.03,136.6,98.42,73.2,55.88,60.13
7/07/2020,75.51,71.63,136.13,97.22,71.78,55.38,58.81
7/08/2020,76.29,71.85,137.7,97.76,74.87,55.34,59.18
7/09/2020,75.82,70.37,138.63,97.09,75.05,55.07,58.82
7/10/2020,76.43,71.99,139.5,98.08,74.37,55.79,58.43
7/13/2020,75.76,71.81,136.62,97.25,73.52,55.5,58.52
7/14/2020,76.7,72.82,138.47,98.63,72.88,55.94,59.05
7/15/2020,77.46,74.28,138.76,99.92,72.99,56.65,59.51
7/16/2020,76.99,74.47,138.08,99.44,70.76,56.07,58.91
7/17/2020,77.26,74.54,138.9,99.88,71.15,56.16,59.44
7/20/2020,77.94,74.14,142.22,100.34,72.69,56.2,59.75
7/21/2020,78.18,74.8,140.77,100.75,73.25,56.23,60.1
7/22/2020,78.43,75.42,141.42,101.56,72.13,56.08,59.87
7/23/2020,77.62,75.38,138.59,100.44,71.93,55.89,58.99
7/24/2020,77.16,73.37,137.03,99.41,70.94,55.83,58.91
7/27/2020,78.02,73.54,139.21,100.12,71.02,56.94,60.08
7/28/2020,77.49,73.25,137.92,99.36,70.76,56.59,60.23
7/29/2020,78.41,73.94,139.53,100.41,72.09,56.62,61.39
